Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Gastos de comunidad:,Exterior:,Interior:,descripcion,Planta:_11ª,Planta:_12ª,Planta:_14ª,Planta:_15ª,Planta:_16ª,Planta:_17ª,Planta:_1ª,Planta:_2ª,Planta:_3ª,Planta:_4ª,Planta:_5ª,Planta:_6ª,Planta:_7ª,Planta:_8ª,Planta:_9ª,Planta:_Bajo,Planta:_Entresuelo,Planta:_Más de 20,Planta:_No especificado,Planta:_Principal,Planta:_Semisótano,Planta:_Sótano
https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-45049733830_100500/,,180,30/10/2024,,,Compra,180.0,4.0,3.0,3,SA3018-1-1442/8205,,,2,5,Más de 100 €,,,piso chamberi vallehermoso,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-colmenarejo_centro_urbano-44246887759_520944/,525.0,309,27/08/2024,,,Compra,309.0,7.0,5.0,2,4520944-000004,250.0,650.0,2,1,,,,chalet colmenarejo centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-somosaguas_humera_los_angeles28223-45089295292_101800/,,1.090,30/10/2024,104.0,53.0,Compra,1.09,5.0,8.0,2,IF5271-269,,5.7,2,1,,,,chalet somosaguas humera los angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-justicia_chueca28004-41763657311_100500/,875.0,133,30/10/2024,,,Compra,133.0,2.0,3.0,3,SA3018-9-1406/8205,105.0,,2,6,Más de 100 €,,,piso justicia chueca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-camarma_de_esteruelas_centro_urbano-35856717666_109700/,335.9,119,19/09/2024,,,Compra,119.0,3.0,2.0,0,4517782-P.2485,,,0,6,,,,casa adosada camarma de esteruelas centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-sevilla_la_nueva_centro_urbano-39200076537_101000/,649.9,455,30/10/2024,,,Compra,455.0,7.0,5.0,3,AF169-2131/136,393.0,,4,6,,,,casa unifamiliar sevilla la nueva centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-navalagamella_centro_urbano-45010579994_280500/,380.0,179,30/10/2024,144.0,20.0,Compra,179.0,3.0,4.0,2,2805-002397,157.0,302.0,4,0,,,,casa unifamiliar navalagamella centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-san_blas_simancas28037-3736008805_109700/,,231,27/09/2024,,,Compra,231.0,4.0,3.0,0,4991481-20336684,,,0,6,,,,casa adosada san blas simancas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-la_pizarra28200-42576839243_102100/,359.7,134,30/10/2024,,,Compra,134.0,3.0,3.0,3,GM14-195535,,,2,6,,,,duplex la pizarra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-la_moraleja_distrito28109-14244680459_101800/,,568,30/10/2024,104.0,50.0,Compra,568.0,4.0,4.0,2,IF5271-88,,1.837,2,1,,,,chalet la moraleja distrito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-sevilla_la_nueva_centro_urbano-47583467297_100600/,427.0,249,17/10/2024,241.0,53.0,Compra,249.0,4.0,3.0,3,LF151-DJ1436,,,4,1,,,,casa unifamiliar sevilla la nueva centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-recoletos28001-45865318562_100500/,,175,30/10/2024,,,Compra,175.0,2.0,3.0,3,SA3018-1-1459/8205,,,2,6,Más de 100 €,,,piso recoletos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-bellavista_salud_y_alegria-41732518831_101800/,695.0,385,27/10/2024,175.0,41.0,Compra,385.0,6.0,4.0,3,IF7055-17449,,750.0,2,1,,,,chalet bellavista salud y alegria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-las_marias-32584097341_992528/,,485,27/10/2024,,,Compra,485.0,6.0,5.0,2,4992528-1301,410.0,2.3,2,2,Más de 100 €,,,chalet las marias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-chamartin_hispanoamerica28016-48411956347_104700/,710.0,129,25/10/2024,,,Compra,129.0,4.0,2.0,2,STA61-RP902024131233,114.0,,2,5,,,,piso chamartin hispanoamerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-sur_este28937-48337421630_101800/,288.0,100,29/10/2024,170.0,65.0,Compra,100.0,3.0,2.0,3,IF7059-KZ0100,,,2,2,,,,piso sur este,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-4336885393_109700/,498.0,2,11/04/2024,,,Compra,,2.0,,0,-a0P1v0000137XpVEAU,,,2,6,,,,piso las rozas de madrid centro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-nueva_espana28036-24261975323_101800/,,518,30/10/2024,104.0,50.0,Compra,518.0,4.0,5.0,2,IF5271-17,,,2,0,,,,atico nueva espana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-ciudad_universitaria28035-4467767492_109700/,,271,11/06/2024,,,Compra,271.0,5.0,2.0,0,4528337-21122206,,,2,6,,,,duplex ciudad universitaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-navalcarnero_centro_urbano-4503409220_109700/,431.6,230,26/09/2024,,,Compra,230.0,4.0,3.0,0,4525022-0,,,0,6,,,,casa adosada navalcarnero centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-ciudad_universitaria28035-4513563055_109700/,,244,11/06/2024,,,Compra,244.0,4.0,2.0,0,4528337-21122204,,,2,6,,,,atico ciudad universitaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-los_berrocales28031-3656659585_109700/,376.0,115,30/10/2024,32.0,6.0,Compra,115.0,3.0,2.0,0,4990150-MBE1,,,2,6,,,,piso los berrocales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-ciudad_universitaria28040-48391029464_100500/,725.0,104,30/10/2024,,,Compra,104.0,3.0,1.0,1,SA2557-106227894,98.0,,0,6,,,,casa adosada ciudad universitaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet_adosado-parla_este28983-43382813327_998146/,349.0,274,30/10/2024,,,Compra,274.0,4.0,3.0,2,4998146-Parla Este,250.0,,2,0,,,,chalet adosado parla este,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-la_cabrera_centro_urbano-41705505215_101000/,239.0,200,30/10/2024,,,Compra,200.0,4.0,3.0,3,AF189-2216/36,,,0,6,,,,casa adosada la cabrera centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-carabanchel_comillas28019-48366308837_100200/,243.53,75,29/10/2024,214.0,41.0,Compra,75.0,2.0,1.0,4,TC200-596694,,,2,5,,,,piso carabanchel comillas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/atico-nuevo_tres_cantos-4896861353_109700/,724.9,285,28/10/2024,,,Compra,285.0,4.0,3.0,0,4991481-0,,,2,6,,,,atico nuevo tres cantos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-daganzo_de_arriba_centro_urbano-48390716787_100200/,189.9,120,29/10/2024,,,Compra,120.0,2.0,1.0,2,TC1119-598159,,,2,0,,,,piso daganzo de arriba centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-la_pizarra28200-42513678493_102100/,337.7,136,30/10/2024,,,Compra,136.0,2.0,2.0,3,GM14-195532,,,2,6,,,,duplex la pizarra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-moralzarzal_centro_urbano-48365418552_100200/,419.0,142,26/10/2024,353.0,72.0,Compra,142.0,3.0,2.0,2,TC853-597446,,,4,5,,,,casa unifamiliar moralzarzal centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-camarma_de_esteruelas_centro_urbano-40841387725_101800/,336.8,120,30/10/2024,,,Compra,120.0,3.0,3.0,3,IF6892-107383,,,0,6,,,,casa adosada camarma de esteruelas centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-villaverde_san_andres28021-4891828236_109700/,250.0,75,30/10/2024,,,Compra,75.0,2.0,1.0,0,LD1-VA40000199300,,,2,6,,,,piso villaverde san andres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-coslada_casco_antiguo-40072626884_100200/,173.25,71,29/10/2024,,,Compra,71.0,3.0,1.0,2,TC820-567704,,,2,5,,,,piso coslada casco antiguo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-valdemarin-30834689400_101800/,,1.050,30/10/2024,,,Compra,1.05,7.0,6.0,2,IF5271-126,,2.5,2,0,,,,chalet valdemarin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-zona_carretera_del_plantio28221-45032820613_102100/,430.0,65,24/08/2024,,,Compra,65.0,2.0,2.0,3,GM8-196840,,,2,6,,,,piso zona carretera del plantio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-lozoyuela-45853099899_100500/,269.0,262,30/10/2024,,,Compra,262.0,4.0,1.0,3,SA5479-103241407/11756,,2.698,2,2,,,,chalet lozoyuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-paracuellos_de_jarama_centro_urbano-3987820643_109700/,751.906,300,29/10/2024,,,Compra,300.0,5.0,3.0,0,4991481-20522753,,,2,6,,,,chalet paracuellos de jarama centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-recoletos28001-45021014406_106700/,829.0,76,23/10/2024,,,Compra,76.0,2.0,2.0,3,IFC76334-CBUQ343,51.0,,2,6,,,,piso recoletos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-48410993672_100200/,380.0,88,14/10/2024,337.0,67.0,Compra,88.0,4.0,2.0,2,TC442-596509,,,2,5,,,,piso tetuan cuatro caminos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-loranca_nuevo_versalles_parque_miraflores-47554453970_100200/,214.5,105,29/10/2024,264.0,55.0,Compra,105.0,3.0,1.0,4,TC320-595408,,,2,1,Más de 100 €,,,piso loranca nuevo versalles parque miraflores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-fuentelarreina28035-39193142319_101800/,,880,30/10/2024,104.0,53.0,Compra,880.0,6.0,8.0,1,IF5271-199,,1.385,2,2,,,,chalet fuentelarreina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-carabanchel_vista_alegre28025-45920058311_100500/,375.0,164,04/10/2024,,,Compra,164.0,5.0,2.0,2,SA4106-Chalet en Vista Alegre,,,2,6,,,,chalet carabanchel vista alegre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-nuevo_tres_cantos-4757579704_109700/,604.9,177,28/10/2024,,,Compra,177.0,3.0,2.0,0,4991481-0,,,2,6,,,,piso nuevo tres cantos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-orusco_de_tajuna_centro_urbano-48375274558_101000/,190.0,202,28/10/2024,,,Compra,202.0,4.0,3.0,3,AF228-2338/24,,,4,6,,,,casa unifamiliar orusco de tajuna centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-villalbilla_centro_urbano-4763450895_109700/,345.0,127,16/10/2024,,,Compra,127.0,4.0,3.0,0,4992497-MV,,,2,6,,,,chalet villalbilla centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-zona_calle_la_canaleja-44182062638_100500/,450.0,268,30/10/2024,129.0,56.0,Compra,268.0,4.0,2.0,3,SA3830-LODON-00692/9281,216.0,930.0,2,1,,,,chalet zona calle la canaleja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_pareada-san_martin_de_valdeiglesias_centro_urbano-45022514126_101000/,270.0,215,24/10/2024,,,Compra,215.0,5.0,3.0,3,AF14-5972/832,,,1,6,,,,casa pareada san martin de valdeiglesias centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-san_blas_canillejas28022-47534255079_100200/,280.0,82,24/10/2024,236.0,58.0,Compra,82.0,3.0,1.0,2,TC1151-594616,,,2,2,,,,piso san blas canillejas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-gaztambide28015-46739901562_100500/,771.0,121,19/09/2024,182.0,38.0,Compra,121.0,4.0,3.0,3,SA1600-1022421/6833,98.0,,2,5,Más de 100 €,,,piso gaztambide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-galapagar_la_navata28420-46706484213_100500/,515.0,180,22/10/2024,,,Compra,180.0,3.0,3.0,2,SA5426-7016,,956.0,2,2,,,,chalet galapagar la navata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/apartamento-universidad_malasana28015-12591410196_101800/,193.0,35,30/10/2024,,,Compra,35.0,1.0,1.0,3,IF6659-V-60,,,2,6,,,,apartamento universidad malasana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_unifamiliar-paracuellos_de_jarama_centro_urbano-48342390178_100200/,537.0,252,14/10/2024,,,Compra,252.0,6.0,3.0,2,TC1195-597248,,,4,2,,,,casa unifamiliar paracuellos de jarama centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-universidad_malasana28004-45897516160_106700/,859.0,108,23/10/2024,,,Compra,108.0,3.0,3.0,3,IFC76334-CBUQ345,80.0,,2,6,,,,piso universidad malasana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-recoletos28001-40902645303_101800/,,228,30/10/2024,205.0,42.0,Compra,228.0,4.0,4.0,3,IF75984-M11332V,,,2,5,,,,piso recoletos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-nuevo_tres_cantos-3701875001_109700/,599.9,283,28/10/2024,,,Compra,283.0,3.0,2.0,0,4991481-21072162,,,2,6,,,,piso nuevo tres cantos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-casco_historico_de_barajas-47583337472_528332/,285.0,83,08/10/2024,,,Compra,83.0,3.0,1.0,2,4528332-Penelope 6,67.0,,2,2,Entre 40 y 60 €,Luminoso,,piso casco historico de barajas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-casco28521-47562804410_100500/,633.0,273,30/10/2024,,,Compra,273.0,4.0,2.0,3,SA4961-CM-10382/8383,168.0,562.0,2,1,,,,chalet casco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-apostol_santiago-48415438621_104700/,195.0,50,30/10/2024,,,Compra,50.0,2.0,1.0,1,STA34-RP2532024131381,,,2,5,Entre 60 y 80 €,,,piso apostol santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-zona_sureste-4764278990_109700/,321.9,88,16/09/2024,,,Compra,88.0,2.0,2.0,0,4991481-21369319,,,2,6,,,,piso zona sureste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-la_finca-43417694913_101800/,,1.800,30/10/2024,104.0,53.0,Compra,1.8,7.0,11.0,2,IF5271-249,,3.0,2,4,,,,chalet la finca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/duplex-ciudad_universitaria28035-4459292280_109700/,,271,11/06/2024,,,Compra,271.0,6.0,2.0,0,4528337-21122207,,,2,6,,,,duplex ciudad universitaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-chamartin_hispanoamerica28016-48379938737_109300/,,359,29/10/2024,,,Compra,359.0,6.0,6.0,3,EP740-4175,350.0,,0,6,Más de 100 €,,,casa adosada chamartin hispanoamerica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-el_canaveral-4229514140_109700/,479.067,149,29/10/2024,,,Compra,149.0,4.0,3.0,0,4994848-20799424,,,0,6,,,,casa adosada el canaveral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-retiro_pacifico28007-48397067124_100500/,420.0,70,28/10/2024,,,Compra,70.0,3.0,1.0,3,SA515-1241V673/1084,65.0,,2,5,,,,piso retiro pacifico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-los_berrocales28031-4891530918_109700/,380.2,99,29/10/2024,,,Compra,99.0,3.0,2.0,0,4993266-0302,,,2,6,,,,piso los berrocales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-45849877481_100500/,,199,30/10/2024,166.0,43.0,Compra,199.0,4.0,3.0,3,SA3830-LODON-00700/9281,177.0,,2,5,Más de 100 €,,,piso tetuan cuatro caminos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-sur_este28938-4915046479_109700/,527.5,140,30/10/2024,,,Compra,140.0,4.0,2.0,0,4990150-MPMA,,,2,6,,,,chalet sur este,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/casa_adosada-torrejon_de_la_calzada_centro_urbano-45068979068_100200/,349.9,244,25/10/2024,,,Compra,244.0,3.0,3.0,2,TC1086-584938,,,0,0,,,,casa adosada torrejon de la calzada centro urbano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
https://www.pisos.com/comprar/chalet-ciudad_universitaria28035-40034925689_101800/,,510,30/10/2024,104.0,53.0,Compra,510.0,6.0,7.0,1,IF5271-201,,1.28,2,5,,,,chalet ciudad universitaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
