Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Habitaciones:,Baños:,Conservación:,Referencia:,Superficie útil:,Superficie solar:,Tipo de casa:,Antigüedad:,Planta:,Gastos de comunidad:,Exterior:,Interior:,descripcion
https://www.pisos.com/comprar/chalet-villalbilla_centro_urbano-4763450895_109700/,345.0,127,16/10/2024,,,Compra,127.0,4.0,3.0,A estrenar,4992497-MV,,,Piso,No especificado,No especificado,,,,chalet villalbilla centro urbano
https://www.pisos.com/comprar/chalet-zona_calle_la_canaleja-44182062638_100500/,450.0,268,30/10/2024,129,56,Compra,268.0,4.0,2.0,No especificado,SA3830-LODON-00692/9281,216.0,930.0,Piso,Entre 20 y 30 años,No especificado,,,,chalet zona calle la canaleja
https://www.pisos.com/comprar/casa_pareada-san_martin_de_valdeiglesias_centro_urbano-45022514126_101000/,270.0,215,24/10/2024,,,Compra,215.0,5.0,3.0,No especificado,AF14-5972/832,,,Pareada,No especificado,No especificado,,,,casa pareada san martin de valdeiglesias centro urbano
https://www.pisos.com/comprar/piso-san_blas_canillejas28022-47534255079_100200/,280.0,82,24/10/2024,236,58,Compra,82.0,3.0,1.0,En buen estado,TC1151-594616,,,Piso,Entre 30 y 50 años,2ª,,,,piso san blas canillejas
https://www.pisos.com/comprar/piso-gaztambide28015-46739901562_100500/,771.0,121,19/09/2024,182,38,Compra,121.0,4.0,3.0,No especificado,SA1600-1022421/6833,98.0,,Piso,Más de 50 años,3ª,Más de 100 €,,,piso gaztambide
https://www.pisos.com/comprar/chalet-galapagar_la_navata28420-46706484213_100500/,515.0,180,22/10/2024,,,Compra,180.0,3.0,3.0,En buen estado,SA5426-7016,,956.0,Piso,Entre 30 y 50 años,No especificado,,,,chalet galapagar la navata
https://www.pisos.com/comprar/apartamento-universidad_malasana28015-12591410196_101800/,193.0,35,30/10/2024,,,Compra,35.0,1.0,1.0,No especificado,IF6659-V-60,,,Piso,No especificado,4ª,,,,apartamento universidad malasana
https://www.pisos.com/comprar/casa_unifamiliar-paracuellos_de_jarama_centro_urbano-48342390178_100200/,537.0,252,14/10/2024,,,Compra,252.0,6.0,3.0,En buen estado,TC1195-597248,,,Unifamiliar,Entre 30 y 50 años,No especificado,,,,casa unifamiliar paracuellos de jarama centro urbano
https://www.pisos.com/comprar/piso-universidad_malasana28004-45897516160_106700/,859.0,108,23/10/2024,,,Compra,108.0,3.0,3.0,No especificado,IFC76334-CBUQ345,80.0,,Piso,No especificado,No especificado,,,,piso universidad malasana
https://www.pisos.com/comprar/piso-recoletos28001-40902645303_101800/,,228,30/10/2024,205,42,Compra,228.0,4.0,4.0,No especificado,IF75984-M11332V,,,Piso,Más de 50 años,4ª,,,,piso recoletos
https://www.pisos.com/comprar/piso-nuevo_tres_cantos-3701875001_109700/,599.9,283,28/10/2024,,,Compra,283.0,3.0,2.0,A estrenar,4991481-21072162,,,Piso,No especificado,No especificado,,,,piso nuevo tres cantos
https://www.pisos.com/comprar/piso-casco_historico_de_barajas-47583337472_528332/,285.0,83,08/10/2024,,,Compra,83.0,3.0,1.0,En buen estado,4528332-Penelope 6,67.0,,Piso,Entre 30 y 50 años,Bajo,Entre 40 y 60 €,Luminoso,,piso casco historico de barajas
https://www.pisos.com/comprar/chalet-casco28521-47562804410_100500/,633.0,273,30/10/2024,,,Compra,273.0,4.0,2.0,No especificado,SA4961-CM-10382/8383,168.0,562.0,Piso,Entre 20 y 30 años,No especificado,,,,chalet casco
https://www.pisos.com/comprar/piso-apostol_santiago-48415438621_104700/,195.0,50,30/10/2024,,,Compra,50.0,2.0,1.0,A reformar,STA34-RP2532024131381,,,Piso,Más de 50 años,No especificado,Entre 60 y 80 €,,,piso apostol santiago
https://www.pisos.com/comprar/piso-zona_sureste-4764278990_109700/,321.9,88,16/09/2024,,,Compra,88.0,2.0,2.0,A estrenar,4991481-21369319,,,Piso,No especificado,7ª,,,,piso zona sureste
https://www.pisos.com/comprar/chalet-la_finca-43417694913_101800/,,1.800,30/10/2024,104,53,Compra,1.8,7.0,11.0,En buen estado,IF5271-249,,3.0,Piso,Menos de 5 años,No especificado,,,,chalet la finca
https://www.pisos.com/comprar/duplex-ciudad_universitaria28035-4459292280_109700/,,271,11/06/2024,,,Compra,271.0,6.0,2.0,A estrenar,4528337-21122207,,,Piso,No especificado,No especificado,,,,duplex ciudad universitaria
https://www.pisos.com/comprar/casa_adosada-chamartin_hispanoamerica28016-48379938737_109300/,,359,29/10/2024,,,Compra,359.0,6.0,6.0,No especificado,EP740-4175,350.0,,Adosada,No especificado,No especificado,Más de 100 €,,,casa adosada chamartin hispanoamerica
https://www.pisos.com/comprar/casa_adosada-el_canaveral-4229514140_109700/,479.067,149,29/10/2024,,,Compra,149.0,4.0,3.0,A estrenar,4994848-20799424,,,Adosada,No especificado,No especificado,,,,casa adosada el canaveral
https://www.pisos.com/comprar/piso-retiro_pacifico28007-48397067124_100500/,420.0,70,28/10/2024,,,Compra,70.0,3.0,1.0,No especificado,SA515-1241V673/1084,65.0,,Piso,Más de 50 años,4ª,,,,piso retiro pacifico
https://www.pisos.com/comprar/piso-los_berrocales28031-4891530918_109700/,380.2,99,29/10/2024,,,Compra,99.0,3.0,2.0,A estrenar,4993266-0302,,,Piso,No especificado,No especificado,,,,piso los berrocales
https://www.pisos.com/comprar/piso-tetuan_cuatro_caminos28020-45849877481_100500/,,199,30/10/2024,166,43,Compra,199.0,4.0,3.0,No especificado,SA3830-LODON-00700/9281,177.0,,Piso,Más de 50 años,2ª,Más de 100 €,,,piso tetuan cuatro caminos
https://www.pisos.com/comprar/chalet-sur_este28938-4915046479_109700/,527.5,140,30/10/2024,,,Compra,140.0,4.0,2.0,A estrenar,4990150-MPMA,,,Piso,No especificado,No especificado,,,,chalet sur este
https://www.pisos.com/comprar/casa_adosada-torrejon_de_la_calzada_centro_urbano-45068979068_100200/,349.9,244,25/10/2024,,,Compra,244.0,3.0,3.0,En buen estado,TC1086-584938,,,Adosada,Entre 10 y 20 años,No especificado,,,,casa adosada torrejon de la calzada centro urbano
https://www.pisos.com/comprar/chalet-ciudad_universitaria28035-40034925689_101800/,,510,30/10/2024,104,53,Compra,510.0,6.0,7.0,A reformar,IF5271-201,,1.28,Piso,Más de 50 años,No especificado,,,,chalet ciudad universitaria
https://www.pisos.com/comprar/chalet-miraflores_de_la_sierra_centro_urbano-4085255974_109700/,435.0,212,15/07/2024,,,Compra,212.0,4.0,3.0,A estrenar,4525022-20728460,,,Piso,No especificado,No especificado,,,,chalet miraflores de la sierra centro urbano
https://www.pisos.com/comprar/chalet-pinares_llanos28670-34209894668_102100/,,514,30/10/2024,,,Compra,514.0,5.0,4.0,No especificado,GM11-186288,,2.0,Piso,Más de 50 años,No especificado,,,,chalet pinares llanos
https://www.pisos.com/comprar/casa_pareada-coimbra_guadarrama-41679961317_101800/,368.0,362,21/05/2024,,,Compra,362.0,4.0,5.0,No especificado,IF76974-02773,,,Pareada,Entre 30 y 50 años,No especificado,,,,casa pareada coimbra guadarrama
https://www.pisos.com/comprar/duplex-salamanca_castellana28006-43393858503_101800/,,112,30/10/2024,104,53,Compra,112.0,2.0,2.0,En buen estado,IF5271-243,,,Piso,Más de 50 años,No especificado,,,,duplex salamanca castellana
https://www.pisos.com/comprar/chalet-piovera28043-42584894465_101800/,,1.150,30/10/2024,104,53,Compra,1.15,7.0,9.0,En buen estado,IF5271-236,,1.275,Piso,Entre 10 y 20 años,No especificado,,,,chalet piovera
https://www.pisos.com/comprar/piso-ibiza28009-40852355423_102100/,,165,30/10/2024,,,Compra,165.0,4.0,4.0,No especificado,GM3-192845,,,Piso,No especificado,No especificado,,Exterior,,piso ibiza
https://www.pisos.com/comprar/piso-leganes_zarzaquemada28915-47546199197_100200/,219.0,70,26/09/2024,285,59,Compra,70.0,3.0,1.0,En buen estado,TC1183-590941,,,Piso,Entre 30 y 50 años,No especificado,,,,piso leganes zarzaquemada
https://www.pisos.com/comprar/piso-colonia_avenida_de_meco28805-40895931914_101800/,374.9,108,30/10/2024,8,8,Compra,108.0,4.0,2.0,No especificado,IF6892-108047,,,Piso,Menos de 5 años,No especificado,,,,piso colonia avenida de meco
https://www.pisos.com/comprar/piso-camarma_de_esteruelas_centro_urbano-48410677634_100200/,179.9,100,17/10/2024,,,Compra,100.0,,2.0,En buen estado,TC1190-596831,,,Piso,Entre 10 y 20 años,No especificado,,,,piso camarma de esteruelas centro urbano
https://www.pisos.com/comprar/chalet-villalbilla_centro_urbano-4765785158_109700/,304.5,132,16/10/2024,,,Compra,132.0,4.0,3.0,A estrenar,4992497-MV,,,Piso,No especificado,No especificado,,,,chalet villalbilla centro urbano
https://www.pisos.com/comprar/chalet-villanueva_de_la_canada_villafranca_del_castillo28-48381013145_100500/,,481,29/10/2024,245,51,Compra,481.0,6.0,4.0,No especificado,SA4155-9635001011/9635,400.0,2.511,Piso,Entre 30 y 50 años,No especificado,Más de 100 €,,,chalet villanueva de la canada villafranca del castillo
https://www.pisos.com/comprar/piso-guadarrama_centro_urbano-45926262213_104700/,184.9,78,30/10/2024,,,Compra,78.0,2.0,1.0,A reformar,STA48-RP2652024129083,70.0,,Piso,Entre 30 y 50 años,No especificado,Más de 100 €,,,piso guadarrama centro urbano
https://www.pisos.com/comprar/casa_adosada-villanueva_del_pardillo_centro_urbano-45008078709_100500/,735.0,390,30/10/2024,125,25,Compra,390.0,4.0,5.0,No especificado,SA3440-ESENZIA24006/8708,340.0,223.0,Adosada,Entre 20 y 30 años,No especificado,,,,casa adosada villanueva del pardillo centro urbano
https://www.pisos.com/comprar/chalet-club_de_golf_molino_de_la_hoz28290-35921335807_101800/,,485,30/10/2024,54,102,Compra,485.0,5.0,6.0,En buen estado,IF5271-165,,2.3,Piso,Entre 10 y 20 años,No especificado,,,,chalet club de golf molino de la hoz
https://www.pisos.com/comprar/piso-goya28009-45082798619_101800/,,145,19/09/2024,,,Compra,145.0,3.0,3.0,No especificado,IF77136-V240286,,,Piso,No especificado,6ª,,,,piso goya
https://www.pisos.com/comprar/piso-goya28009-36680800557_101800/,,118,30/10/2024,1,1,Compra,118.0,3.0,2.0,No especificado,IF75984-M11206V,,,Piso,No especificado,7ª,,,,piso goya
https://www.pisos.com/comprar/casa_adosada-camarma_de_esteruelas_centro_urbano-38350600856_109700/,336.8,119,19/09/2024,,,Compra,119.0,3.0,2.0,A estrenar,4517782-P.2485,,,Adosada,No especificado,No especificado,,,,casa adosada camarma de esteruelas centro urbano
https://www.pisos.com/comprar/piso-goya28009-44178382819_100500/,,247,29/10/2024,236,49,Compra,247.0,5.0,3.0,No especificado,SA2325-AR02641/7288,217.0,,Piso,Más de 50 años,6ª,Más de 100 €,,,piso goya
https://www.pisos.com/comprar/chalet-la_cabrera_centro_urbano-45859710878_100500/,475.0,357,30/10/2024,,,Compra,357.0,5.0,4.0,No especificado,SA5479-98840576/11756,,1.35,Piso,No especificado,No especificado,,,,chalet la cabrera centro urbano
https://www.pisos.com/comprar/chalet-miraflores_de_la_sierra_centro_urbano-8750592571_109700/,350.0,243,05/03/2024,,,Compra,243.0,3.0,3.0,A estrenar,4517258-13335566,,,Piso,No especificado,No especificado,,,,chalet miraflores de la sierra centro urbano
https://www.pisos.com/comprar/piso-colonia_avenida_de_meco28805-38389926777_109700/,374.9,122,17/09/2024,,,Compra,122.0,4.0,2.0,A estrenar,4517782-P.2463,,,Piso,No especificado,No especificado,,,,piso colonia avenida de meco
https://www.pisos.com/comprar/chalet-navacerrada_centro_urbano-47598033601_100500/,765.0,390,30/10/2024,357,91,Compra,390.0,4.0,3.0,No especificado,SA5546-V00969/11295,315.0,1.83,Piso,Entre 30 y 50 años,No especificado,Entre 40 y 60 €,,,chalet navacerrada centro urbano
https://www.pisos.com/comprar/casa_adosada-el_cerrillo-47524974009_100500/,309.0,102,29/10/2024,,,Compra,102.0,3.0,1.0,No especificado,SA5001-22000864/9201,,,Adosada,Más de 50 años,No especificado,,,,casa adosada el cerrillo
https://www.pisos.com/comprar/piso-getafe_getafe_norte28903-46748462378_100200/,295.0,85,25/09/2024,,,Compra,85.0,3.0,1.0,Reformado,TC152-591015,,,Piso,Entre 20 y 30 años,1ª,Entre 60 y 80 €,,,piso getafe getafe norte
https://www.pisos.com/comprar/piso-la_alhondiga28904-4317616898_109700/,235.0,83,30/10/2024,,,Compra,83.0,2.0,2.0,A estrenar,LD1-VAR0000197269,,,Piso,No especificado,Bajo,,,,piso la alhondiga
https://www.pisos.com/comprar/piso-los_berrocales28031-4335511605_109700/,,105,29/10/2024,,,Compra,105.0,2.0,2.0,A estrenar,4993266-0281,,,Piso,No especificado,No especificado,,,,piso los berrocales
https://www.pisos.com/comprar/piso-colonia_avenida_de_meco28805-40089362561_101800/,269.9,71,30/10/2024,8,8,Compra,71.0,2.0,2.0,No especificado,IF6892-108039,,,Piso,Menos de 5 años,No especificado,,,,piso colonia avenida de meco
https://www.pisos.com/comprar/piso-san_sebastian_de_los_reyes_casco_antiguo28701-4066142942_109700/,195.919,63,29/10/2024,,,Compra,63.0,1.0,1.0,A estrenar,SA3660-20667233,,,Piso,No especificado,No especificado,,,,piso san sebastian de los reyes casco antiguo
https://www.pisos.com/comprar/casa_adosada-marazuela_el_torreon28231-45090195463_109300/,880.0,593,04/09/2024,,,Compra,593.0,6.0,7.0,En buen estado,EP107-2901,,,Adosada,No especificado,No especificado,Más de 100 €,,,casa adosada marazuela el torreon
https://www.pisos.com/comprar/piso-el_cantizal28232-4399396803_109700/,473.19,96,16/10/2024,,,Compra,96.0,2.0,2.0,A estrenar,4992541-1446589297,,,Piso,No especificado,Bajo,,,,piso el cantizal
https://www.pisos.com/comprar/chalet-bonanza_distrito-40836536809_100500/,,570,03/06/2024,,,Compra,570.0,7.0,6.0,No especificado,SA4317-2-182/9260,,2.703,Piso,Más de 50 años,No especificado,,,,chalet bonanza distrito
https://www.pisos.com/comprar/piso-humanes_de_madrid_centro_urbano-48365488580_109700/,246.2,119,30/10/2024,,,Compra,119.0,3.0,2.0,A estrenar,FP2-79928,,,Piso,No especificado,No especificado,,,,piso humanes de madrid centro urbano
https://www.pisos.com/comprar/piso-universidad_malasana28004-45908853267_106700/,889.0,117,23/10/2024,,,Compra,117.0,3.0,3.0,No especificado,IFC76334-CBUQ348,71.0,,Piso,No especificado,No especificado,,,,piso universidad malasana
https://www.pisos.com/comprar/piso-navalcarnero_centro_urbano-4593407003_109700/,205.3,113,15/10/2024,,,Compra,113.0,3.0,2.0,A estrenar,4525023-21200263,,,Piso,No especificado,No especificado,,,,piso navalcarnero centro urbano
https://www.pisos.com/comprar/chalet-fuentelarreina28035-43426916514_101800/,,755,30/10/2024,,,Compra,755.0,6.0,5.0,En buen estado,IF5271-240,,1.2,Piso,No especificado,No especificado,,,,chalet fuentelarreina
https://www.pisos.com/comprar/piso-latina_aluche28047-4505819831_109700/,396.0,3,25/10/2024,,,Compra,,3.0,2.0,A estrenar,4528372-21200515,,,Piso,No especificado,No especificado,,,,piso latina aluche
https://www.pisos.com/comprar/piso-rios_rosas28003-46736272699_104700/,230.0,35,21/10/2024,,,Compra,35.0,2.0,1.0,A reformar,STA39-RP1132024126387,,,Piso,Más de 50 años,No especificado,Entre 40 y 60 €,,,piso rios rosas
https://www.pisos.com/comprar/chalet-soto_del_real_centro_urbano-45930183487_100500/,340.0,135,15/07/2024,,,Compra,135.0,3.0,2.0,No especificado,SA5479-102630283/11756,,203.0,Piso,No especificado,No especificado,,,,chalet soto del real centro urbano
https://www.pisos.com/comprar/casa_pareada-penagrande28035-44236905306_101800/,,427,30/10/2024,104,53,Compra,427.0,5.0,4.0,En buen estado,IF5271-256,,258.0,Pareada,Entre 10 y 20 años,No especificado,,,,casa pareada penagrande
https://www.pisos.com/comprar/casa_adosada-villaviciosa_de_odon_el_bosque28670-48384209189_100200/,550.0,196,09/10/2024,,,Compra,196.0,3.0,2.0,En buen estado,TC304-595165,,,Adosada,Entre 20 y 30 años,No especificado,,,,casa adosada villaviciosa de odon el bosque
https://www.pisos.com/comprar/piso-parque_oeste_fuente_cisneros_campodon-45883893843_105700/,249.0,83,19/10/2024,,,Compra,83.0,3.0,1.0,No especificado,GB3-N VENTA EN ALCORCON - CAMPODÓN - VENTORRO DEL CANO,78.0,,Piso,Entre 30 y 50 años,3ª,,,,piso parque oeste fuente cisneros campodon
https://www.pisos.com/comprar/piso-latina_aluche28047-4696641924_109700/,415.3,3,25/10/2024,,,Compra,,3.0,2.0,A estrenar,4528372-21368717,,,Piso,No especificado,No especificado,,,,piso latina aluche
https://www.pisos.com/comprar/piso-ciudad_lineal_pueblo_nuevo28017-4848160249_109700/,350.5,74,09/10/2024,,,Compra,74.0,1.0,1.0,A estrenar,4992541-4136663911,,,Piso,No especificado,6ª,,,,piso ciudad lineal pueblo nuevo
https://www.pisos.com/comprar/casa_adosada-robledo_de_chavela_centro_urbano-40890632116_101000/,122.0,334,16/10/2024,,,Compra,334.0,5.0,1.0,No especificado,AF14-5972/860,,,Adosada,No especificado,No especificado,,,,casa adosada robledo de chavela centro urbano
https://www.pisos.com/comprar/piso-ibiza28009-44262979607_102100/,,120,18/10/2024,,,Compra,120.0,3.0,2.0,No especificado,GM17-197812,,,Piso,Más de 50 años,No especificado,,Exterior,,piso ibiza
https://www.pisos.com/comprar/chalet-ciudad_universitaria28035-41701368068_101800/,,3.250,30/10/2024,104,53,Compra,3.25,9.0,12.0,En buen estado,IF5271-220,,5.4,Piso,Más de 50 años,No especificado,,,,chalet ciudad universitaria
https://www.pisos.com/comprar/chalet-miraflores_de_la_sierra_centro_urbano-4115515502_109700/,435.0,210,19/07/2024,,,Compra,210.0,4.0,3.0,A estrenar,4525022-20728466,,,Piso,No especificado,No especificado,,,,chalet miraflores de la sierra centro urbano
https://www.pisos.com/comprar/casa-horcajo_de_la_sierra_aoslos_centro_urbano-46743412085_100500/,80.0,98,30/10/2024,,,Compra,98.0,3.0,1.0,No especificado,SA4961-CM-10379/8383,,,Piso,No especificado,No especificado,,,,casa horcajo de la sierra aoslos centro urbano
https://www.pisos.com/comprar/piso-san_sebastian_de_los_reyes_casco_antiguo28703-3921629893_109700/,290.0,85,30/10/2024,,,Compra,85.0,2.0,2.0,A estrenar,4527293-20534305,,,Piso,No especificado,2ª,,,,piso san sebastian de los reyes casco antiguo
https://www.pisos.com/comprar/piso-humanes_de_madrid_centro_urbano-4746933522_109700/,224.5,127,16/10/2024,,,Compra,127.0,3.0,2.0,A estrenar,4525408-0,,,Piso,No especificado,1ª,,,,piso humanes de madrid centro urbano
https://www.pisos.com/comprar/chalet-pinar_del_rey28043-48431067209_109300/,,360,29/10/2024,,,Compra,360.0,5.0,5.0,A estrenar,EP740-4185,350.0,,Piso,No especificado,No especificado,,,,chalet pinar del rey
https://www.pisos.com/comprar/piso-galapagar_centro-45000915848_104700/,235.0,102,16/09/2024,,,Compra,102.0,3.0,2.0,En buen estado,STA47-RP1942024127576,,,Piso,Entre 20 y 30 años,No especificado,,,,piso galapagar centro
https://www.pisos.com/comprar/casa_adosada-nuevo_aranjuez_ciudad_de_las_artes_el_mirador-4180701430_109700/,391.0,338,29/10/2024,,,Compra,338.0,4.0,3.0,A estrenar,IF4098-CCI-003-000046397,,,Adosada,No especificado,No especificado,,,,casa adosada nuevo aranjuez ciudad de las artes el mirador
https://www.pisos.com/comprar/piso-justicia_chueca28001-45081912972_102100/,,301,30/10/2024,,,Compra,301.0,3.0,4.0,No especificado,GM3-199371,,,Piso,No especificado,No especificado,,Exterior,,piso justicia chueca
https://www.pisos.com/comprar/chalet-moraleja_de_enmedio_centro_urbano-559824970_305300/,435.0,348,18/10/2024,,,Compra,348.0,4.0,3.0,En buen estado,3053-010193,313.0,500.0,Piso,Entre 20 y 30 años,No especificado,,,,chalet moraleja de enmedio centro urbano
https://www.pisos.com/comprar/piso-humanes_de_madrid_centro_urbano-4630620299_109700/,254.88,138,16/10/2024,,,Compra,138.0,3.0,2.0,A estrenar,4525408-21240818,,,Piso,No especificado,5ª,,,,piso humanes de madrid centro urbano
https://www.pisos.com/comprar/casa_adosada-paracuellos_de_jarama_centro_urbano-33404898432_515299/,310.0,160,30/10/2024,,,Compra,160.0,3.0,3.0,En buen estado,4515299-1732,155.0,,Adosada,No especificado,No especificado,,,,casa adosada paracuellos de jarama centro urbano
